2018-10-01 07:15:52.056770,0.03162596514786218,   0.005270994191310364,   253
2018-10-01 07:16:22.093943,0.03237598803674429,   0.005395998006124048,   259
2018-10-01 07:16:52.154203,0.0322509842219306,   0.005375164036988434,   258
2018-10-01 07:17:22.211094,0.03162596514786218,   0.005270994191310364,   252
2018-10-01 07:17:52.241027,0.031125949888607445,   0.005187658314767907,   248
2018-10-01 07:18:22.285245,0.03075093844416639,   0.005125156407361065,   246
2018-10-01 07:18:52.345173,0.03212598040711692,   0.005354330067852821,   255
2018-10-01 07:19:22.401111,0.03412604144413587,   0.005687673574022645,   275
2018-10-01 07:19:52.461114,0.03575109103671377,   0.005958515172785628,   286
2018-10-01 07:20:22.518272,0.035376079592272715,   0.005896013265378786,   284
2018-10-01 07:20:52.571028,0.036251106295968505,   0.006041851049328084,   288
2018-10-01 07:21:22.621089,0.037001129184850615,   0.006166854864141769,   295
2018-10-01 07:21:52.680217,0.03800115970336009,   0.006333526617226682,   305
2018-10-01 07:22:22.736185,0.03937620166631062,   0.006562700277718436,   314
2018-10-01 07:22:52.795888,0.04125125888851589,   0.006875209814752648,   330
2018-10-01 07:23:22.855696,0.04237629322183905,   0.007062715536973175,   339
2018-10-01 07:23:52.905129,0.04387633899960326,   0.007312723166600543,   353
2018-10-01 07:24:22.951117,0.04562639240699485,   0.007604398734499141,   365
2018-10-01 07:24:53.011035,0.04712643818475906,   0.00785440636412651,   377
2018-10-01 07:25:23.071071,0.04875148777733696,   0.008125247962889494,   389
2018-10-01 07:25:53.131089,0.04975151829584643,   0.008291919715974405,   397
2018-10-01 07:26:23.172997,0.05012652974028749,   0.008354421623381248,   400
2018-10-01 07:29:36.006191,0.05475167088839381,   0.009125278481398968,   434
2018-10-01 07:32:00.610111,0.05837678151799067,   0.009729463586331777,   468
2018-10-01 07:32:30.671995,0.0597518234809412,   0.009958637246823533,   478
2018-10-01 07:33:00.731824,0.06062685018463699,   0.010104475030772832,   486
2018-10-01 07:33:30.764576,0.06087685781426436,   0.010146142969044059,   489
2018-10-01 07:34:00.826114,0.05962681966612751,   0.009937803277687918,   476
2018-10-01 07:34:30.886023,0.06487697988830227,   0.010812829981383712,   521
2018-10-01 07:35:00.927887,0.07187719351786859,   0.011979532252978098,   574
2018-10-01 07:35:30.987875,0.0767523422956023,   0.01279205704926705,   615
2018-10-01 07:36:01.047799,0.08012744529557177,   0.013354574215928628,   642
2018-10-01 07:36:31.107849,0.08437757499923705,   0.014062929166539508,   674
2018-10-01 07:37:01.158632,0.08737766655476548,   0.014562944425794247,   698
2018-10-01 07:37:31.218605,0.08612762840662863,   0.014354604734438106,   690
2018-10-01 07:38:01.278610,0.08750267036957916,   0.01458377839492986,   701
2018-10-01 07:38:31.327796,0.08912771996215706,   0.014854619993692843,   712
2018-10-01 07:39:01.381227,0.09250282296212654,   0.015417137160354423,   742
2018-10-01 07:39:31.441022,0.0951279030732139,   0.015854650512202317,   761
2018-10-01 07:40:01.500811,0.09862800988799708,   0.016438001647999512,   790
2018-10-01 07:40:31.561075,0.10725327311014131,   0.017875545518356885,   859
2018-10-01 07:41:01.601098,0.11250343333231606,   0.01875057222205268,   900
2018-10-01 07:41:31.658653,0.11825360881374555,   0.019708934802290926,   946
2018-10-01 07:42:01.711009,0.12262874233222451,   0.02043812372203742,   978
2018-10-01 07:42:31.767239,0.12287874996185187,   0.020479791660308645,   982
2018-10-01 07:43:01.811042,0.11962865077669607,   0.01993810846278268,   958
2018-10-01 07:43:31.860992,0.12062868129520556,   0.020104780215867594,   965
2018-10-01 07:44:01.917155,0.12550383007293925,   0.02091730501215654,   1005
2018-10-01 07:44:31.971119,0.12775389873958556,   0.021292316456597595,   1024
2018-10-01 07:45:02.028021,0.12925394451734978,   0.021542324086224963,   1036
2018-10-01 07:45:32.061036,0.12550383007293925,   0.02091730501215654,   1003
2018-10-01 07:46:02.091035,0.12225373088778345,   0.020375621814630575,   977
2018-10-01 07:46:32.150857,0.12050367748039187,   0.020083946246731977,   965
2018-10-01 07:47:02.201004,0.12287874996185187,   0.020479791660308645,   983
2018-10-01 07:47:32.251028,0.12950395214697716,   0.021583992024496193,   1034
2018-10-01 07:48:02.301042,0.1362541581469161,   0.02270902635781935,   1089
2018-10-01 07:48:32.349541,0.14337937559129613,   0.023896562598549356,   1146
2018-10-01 07:49:02.401032,0.1476295052949614,   0.024604917549160235,   1182
2018-10-01 07:49:32.449788,0.1525046540726951,   0.02541744234544918,   1219
2018-10-01 07:50:02.500105,0.14900454725791193,   0.02483409120965199,   1191
2018-10-01 07:50:32.564774,0.14787951292458879,   0.024646585487431465,   1181
2018-10-01 07:51:02.625131,0.1500045777764214,   0.0250007629627369,   1198
2018-10-01 07:51:32.685078,0.15275466170232246,   0.025459110283720412,   1222
2018-10-01 07:52:02.744979,0.1591298562578204,   0.026521642709636733,   1272
2018-10-01 07:52:32.778206,0.16200494399853513,   0.027000823999755855,   1297
2018-10-01 07:53:02.833398,0.1655050508133183,   0.027584175135553047,   1323
2018-10-01 07:53:32.864782,0.17488033692434463,   0.029146722820724103,   1399
2018-10-01 07:54:02.901034,0.18538065736869414,   0.03089677622811569,   1481
2018-10-01 07:54:32.961031,0.193755912961211,   0.032292652160201836,   1549
2018-10-01 07:55:03.021363,0.19738102359080784,   0.03289683726513464,   1579
2018-10-01 07:55:33.081044,0.19800604266487626,   0.03300100711081271,   1585
2018-10-01 07:56:03.127177,0.1962559892574847,   0.03270933154291412,   1572
2018-10-01 07:56:33.187265,0.1952559587389752,   0.0325426597898292,   1562
