2019-03-25 15:19:13.803744,3.1528462172307505,   0.5254743695384584,   7.179206139087849,   25225
2019-03-25 15:19:43.862197,3.1374707480086674,   0.5229117913347779,   7.109355279440606,   25100
2019-03-25 15:20:13.922147,3.1309705496383557,   0.5218284249397259,   7.079927531951954,   25051
2019-03-25 15:20:43.953140,2.9992165288247326,   0.4998694214707888,   6.496605401560068,   24005
2019-03-25 15:21:13.991852,3.1370957365642265,   0.5228492894273711,   7.1076558658223785,   25087
2019-03-25 15:21:44.042179,3.109094882045961,   0.5181824803409935,   6.981340156240945,   24877
2019-03-25 15:22:14.102479,3.1185951719718012,   0.5197658619953002,   7.024070333688653,   24942
2019-03-25 15:22:44.162471,3.1672216559343243,   0.527870275989054,   7.244822735091762,   25337
2019-03-25 15:23:14.222196,3.139970824304941,   0.5233284707174902,   7.120689894851183,   25113
2019-03-25 15:23:44.279936,3.087219214453566,   0.514536535742261,   6.883444011954823,   24684
2019-03-25 15:24:14.340938,3.086219183935057,   0.5143698639891762,   6.878985281486333,   24708
2019-03-25 15:24:44.376058,3.077593920712913,   0.5129323201188188,   6.840588690584336,   24604
2019-03-25 15:25:14.432173,3.071968749046297,   0.5119947915077162,   6.8156053298067745,   24588
2019-03-25 15:25:44.462364,3.0827190771202737,   0.513786512853379,   6.863391100540919,   24677
2019-03-25 15:26:14.522196,3.08971929074984,   0.5149532151249733,   6.8945971579562215,   24716
