2019-05-16 08:24:35.287217,0.39538932774463964
2019-05-16 08:25:05.347782,0.4082863130743188
2019-05-16 08:25:35.407813,0.4059326132516524
2019-05-16 08:26:05.455378,0.4055134612284378
2019-05-16 08:26:35.521149,0.408157343221022
2019-05-16 08:27:05.581405,0.4216024504272126
2019-05-16 08:27:35.641660,0.42008705465097523
2019-05-16 08:28:05.701809,0.40677091729808146
2019-05-16 08:28:35.755356,0.4098984362405287
2019-05-16 08:29:05.812278,0.40648073512816374
2019-05-16 08:29:35.872218,0.3983556343704659
2019-05-16 08:30:05.932184,0.4037401257456069
2019-05-16 08:30:35.985433,0.40702885700467506
2019-05-16 08:31:06.041754,0.4208286313074318
2019-05-16 08:31:36.095370,0.42285990649685634
2019-05-16 08:32:06.155556,0.4225052394002901
2019-05-16 08:32:36.215658,0.42179590520715776
2019-05-16 08:33:06.271727,0.42743833628889244
2019-05-16 08:33:36.331651,0.4551023698210544
2019-05-16 08:34:06.364794,0.45345800419152016
2019-05-16 08:34:36.424821,0.45810091891020466
2019-05-16 08:35:06.484786,0.46790262776076086
2019-05-16 08:35:36.544778,0.47622118329840396
2019-05-16 08:36:06.603344,0.4746735450588424
2019-05-16 08:36:36.663163,0.47228760277285176
2019-05-16 08:37:06.719094,0.48079961309044006
2019-05-16 08:37:36.778906,0.48096082540706103
2019-05-16 08:38:06.838773,0.4828631307431887
2019-05-16 08:38:36.898532,0.4922779300338545
2019-05-16 08:39:06.958324,0.49305174915363525
2019-05-16 08:39:37.018176,0.48418507173948083
2019-05-16 08:40:07.065381,0.478510398194422
2019-05-16 08:40:37.125416,0.4782202160245042
2019-05-16 08:41:07.162477,0.47448009027889726
2019-05-16 08:41:37.218391,0.4710623891665322
2019-05-16 08:42:07.278544,0.4753828792519748
2019-05-16 08:42:37.338471,0.46677414154441393
2019-05-16 08:43:07.398354,0.4552635821376753
2019-05-16 08:43:37.436578,0.4470739964533289
2019-05-16 08:44:07.495358,0.45020151539577613
2019-05-16 08:44:37.555710,0.4391745929389003
2019-05-16 08:45:07.600189,0.4223117846203449
2019-05-16 08:45:37.655361,0.4107367402869577
2019-05-16 08:46:07.695325,0.4215379655005642
2019-05-16 08:46:37.755402,0.43630501370304675
2019-05-16 08:47:07.815547,0.44081895856843456
2019-05-16 08:47:37.875310,0.45152345639206837
2019-05-16 08:48:07.925359,0.4709656617765597
2019-05-16 08:48:37.982792,0.46967596324359173
